taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
3757379	Chenopodium antarcticum (Hook.fil.) Speg.	9420656	Oxybasis antarctica (Hook.fil.) Mosyakin	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Oxybasis	7339868	Oxybasis antarctica	9420656	NE
5376785	Lepidium fasciculatum Thell.	5376785	Lepidium fasciculatum Thell.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Lepidium	3051713	Lepidium fasciculatum	5376785	NE
6027318	Daucus gingidium Georgi	7224071	Daucus carota subsp. carota	7	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Apiales	1351	Apiaceae	6720	Daucus	3034740	Daucus carota	3034742	LC
7068710	Isatis cappadocica subsp. cappadocica	7068710	Isatis cappadocica subsp. cappadocica	2	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Isatis	3043620	Isatis cappadocica	5374163	
2768693	Asparagus plumosus Baker	2768686	Asparagus setaceus (Kunth) Jessop	14	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Asparagaceae	7683	Asparagus	9527393	Asparagus setaceus	2768686	NE
2974921	Vicia villosa subsp. varia (Host) Corb.	2974921	Vicia villosa subsp. varia (Host) Corb.	217	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia villosa	9182154	
2974929	Vicia villosa subsp. pseudocracca (Bertol.) P.W.Ball	2974928	Vicia villosa subsp. ambigua (Guss.) Kerguélen	17	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia villosa	9182154	
2975328	Vicia hirsuta (L.) Gray	2975328	Vicia hirsuta (L.) Gray	333	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia hirsuta	2975328	NE
2992002	Rubus adenophorus Rolfe	2992002	Rubus adenophorus Rolfe	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus adenophorus	2992002	NE
3021387	Prunus cornuta (Wall. ex Royle) Steud.	3021387	Prunus cornuta (Wall. ex Royle) Steud.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Prunus	3020559	Prunus cornuta	3021387	NE
3119191	Helianthus debilis Nutt.	3119191	Helianthus debilis Nutt.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Helianthus	3119134	Helianthus debilis	3119191	LC
3691952	Brassica oleronensis A.Sav. ex Foucaud	7903057	Brassica rapa L.	4	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Brassica	3042506	Brassica rapa	7903057	NE
3970138	Vigna unguiculata var. spontanea (Schweinf.) Pasquet	7225149	Vigna unguiculata subsp. unguiculata	1	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vigna	2982372	Vigna unguiculata	2982583	
5627204	Lathyrus diversifolius C.Presl	5627204	Lathyrus diversifolius C.Presl	1	SPECIES	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lathyrus	10356062	Lathyrus diversifolius	5627204	NE
7335008	Ribes spicatum subsp. spicatum	7335008	Ribes spicatum subsp. spicatum	6	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Grossulariaceae	2403	Ribes	2986095	Ribes spicatum	2986129	
7753571	Rubus bavaricus (Focke) Utsch	7753571	Rubus bavaricus (Focke) Utsch	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus bavaricus	7753571	NE
2705955	Eleusine tristachya (Lam.) Lam.	2705955	Eleusine tristachya (Lam.) Lam.	31	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Eleusine	2705952	Eleusine tristachya	2705955	LC
2856918	Allium oltense Grossh.	2856918	Allium oltense Grossh.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium oltense	2856918	NE
2992045	Rubus codinae Sennen	2992045	Rubus codinae Sennen	1	SPECIES	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus codinae	2992045	NE
2995913	Rubus tresidderi Rilstone	2995913	Rubus tresidderi Rilstone	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus tresidderi	2995913	NE
4933906	Lactuca quercina subsp. wilhemsiana Feráková	4933906	Lactuca quercina subsp. wilhemsiana Feráková	4	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Lactuca	3140231	Lactuca quercina	3140410	
5361907	Ficus altissima Blume	5361907	Ficus altissima Blume	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Moraceae	6640	Ficus	2984588	Ficus altissima	5361907	LC
5376082	Trachystoma ballii O.E.Schulz	5376082	Trachystoma ballii O.E.Schulz	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Trachystoma	3050663	Trachystoma ballii	5376082	NE
7879404	Ficus hispida L.fil.	7879404	Ficus hispida L.fil.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Moraceae	6640	Ficus	2984588	Ficus hispida	7879404	LC
2706163	Holcus mollis L.	2706163	Holcus mollis L.	29	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Holcus	2706162	Holcus mollis	2706163	NE
2755195	Dioscorea esculenta (Lour.) Burkill	2755195	Dioscorea esculenta (Lour.) Burkill	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Dioscoreales	1171	Dioscoreaceae	7694	Dioscorea	2754367	Dioscorea esculenta	2755195	NE
2857593	Allium convallarioides Grossh.	2857593	Allium convallarioides Grossh.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium convallarioides	2857593	NE
2965264	Medicago tornata subsp. tornata	2965250	Medicago tornata (L.) Mill.	8	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Medicago	2965200	Medicago tornata	2965250	
2974917	Vicia villosa subsp. microphylla (d'Urv.) P.W.Ball	2974917	Vicia villosa subsp. microphylla (d'Urv.) P.W.Ball	4	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia villosa	9182154	
3023551	Prunus setulosa Batalin	3023551	Prunus setulosa Batalin	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Prunus	3020559	Prunus setulosa	3023551	NE
3083920	Chenopodium berlandieri Moq.	3083920	Chenopodium berlandieri Moq.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Chenopodium	3083823	Chenopodium berlandieri	3083920	NE
3758222	Spinacia tetrandra M.Bieb.	3758222	Spinacia tetrandra M.Bieb.	30	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Spinacia	3083646	Spinacia tetrandra	3758222	NE
4108153	Triticum aragonense Lag.	2705196	Agropyron cristatum (L.) Gaertn.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Agropyron	2705193	Agropyron cristatum	2705196	NE
5362770	Pyrus boissieriana Boiss. & Buhse	5362770	Pyrus boissieriana Boiss. & Buhse	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Pyrus	2986532	Pyrus boissieriana	5362770	NE
5365854	Potentilla brauniana Hoppe	5365854	Potentilla brauniana Hoppe	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Potentilla	8079058	Potentilla brauniana	5365854	NE
5928306	Lepidium draba subsp. chalepense (L.) Thell.	5928306	Lepidium draba subsp. chalepense (L.) Thell.	2	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Lepidium	3051713	Lepidium draba	5376961	
2929226	Solanum cardiophyllum Lindl.	2929226	Solanum cardiophyllum Lindl.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum cardiophyllum	2929226	LC
2965518	Medicago pironae Vis.	2965518	Medicago pironae Vis.	10	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Medicago	2965200	Medicago pironae	2965518	NT
2974893	Vicia argentea Lapeyr.	2974893	Vicia argentea Lapeyr.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia argentea	2974893	NE
2989281	Rubus calvatus A.Bloxam	2989281	Rubus calvatus A.Bloxam	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Rubus	2988638	Rubus calvatus	2989281	NE
5290053	Zea luxurians (Durieu & Asch.) R.M.Bird	5290053	Zea luxurians (Durieu & Asch.) R.M.Bird	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Zea	2705049	Zea luxurians	5290053	VU
5362215	Cydonia oblonga Mill.	5362215	Cydonia oblonga Mill.	439	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Cydonia	2986441	Cydonia oblonga	5362215	LC
5366057	Potentilla detommasii Ten.	5366057	Potentilla detommasii Ten.	10	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Potentilla	8079058	Potentilla detommasii	5366057	NE
5374222	Isatis buschiana Schischk.	5374222	Isatis buschiana Schischk.	16	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Isatis	3043620	Isatis buschiana	5374222	NE
6550364	Brassica rapa var. glabra Regel	7903057	Brassica rapa L.	7	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Brassica	3042506	Brassica rapa	7903057	
7385861	Echinochloa crus-galli var. aristata J.M.Black, 1948	7385861	Echinochloa crus-galli var. aristata J.M.Black, 1948	1	VARIETY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Echinochloa	2702794	Echinochloa crus-galli	2702808	
7683366	Elymus alaskanus (Scribn. & Merr.) Á.Löve	7683366	Elymus alaskanus (Scribn. & Merr.) Á.Löve	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Elymus	10465436	Elymus alaskanus	7683366	NE
11349106	Panicum miliaceum var. compactum Körn.	2705090	Panicum miliaceum L.	44	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Panicum	2705064	Panicum miliaceum	2705090	
11406735	Pisum sativum var. gratiosum Alef.	5347846	Lathyrus oleraceus Lam.	2	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lathyrus	10356062	Lathyrus oleraceus	5347846	
2703501	Aegilops L.	2703501	Aegilops L.	616	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Aegilops	2703501			NE
2706368	Leymus arenarius (L.) Hochst.	2706368	Leymus arenarius (L.) Hochst.	82	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Leymus	2706325	Leymus arenarius	2706368	NE
2768539	Asparagus scandens Thunb.	2768539	Asparagus scandens Thunb.	10	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Asparagaceae	7683	Asparagus	9527393	Asparagus scandens	2768539	NE
2856994	Allium douglasii Hook.	2856994	Allium douglasii Hook.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium douglasii	2856994	NE
2928761	Nicotiana alata Link & Otto	2928761	Nicotiana alata Link & Otto	14	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Nicotiana	2928756	Nicotiana alata	2928761	NE
2932686	Solanum crinitum Lam.	2932686	Solanum crinitum Lam.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum crinitum	2932686	LC
3768287	Acer cissifolium (Siebold & Zucc.) K.Koch	3768287	Acer cissifolium (Siebold & Zucc.) K.Koch	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Acer	3189834	Acer cissifolium	3768287	LC
5289783	Aegilops cylindrica Host	5289783	Aegilops cylindrica Host	1877	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Aegilops	2703501	Aegilops cylindrica	5289783	LC
6550259	Cucumis melo var. inodorus H.Jacq.	2874570	Cucumis melo L.	2	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Cucurbitaceae	6634	Cucumis	2874568	Cucumis melo	2874570	
6709185	Brassica rapa f. annua (Metzg.) Thell.	6709185	Brassica rapa f. annua (Metzg.) Thell.	1	FORM	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Brassica	3042506	Brassica rapa	7903057	
7438013	Agropyron repens subsp. repens	5290299	Elymus repens (L.) Gould	1	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Elymus	10465436	Elymus repens	5290299	
2855799	Allium sintenisii Freyn	2855799	Allium sintenisii Freyn	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium sintenisii	2855799	NE
3021850	Prunus serotina Ehrh.	3021850	Prunus serotina Ehrh.	9	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Prunus	3020559	Prunus serotina	3021850	LC
3680333	Convolvulus perraudieri Coss.	3680333	Convolvulus perraudieri Coss.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Convolvulaceae	2389	Convolvulus	2928386	Convolvulus perraudieri	3680333	NE
5356380	Lathyrus venetus (Mill.) Wohlf.	5356380	Lathyrus venetus (Mill.) Wohlf.	22	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lathyrus	10356062	Lathyrus venetus	5356380	LC
6067643	Zea mays subsp. semidentata Kuleshov	5290052	Zea mays L.	1	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Zea	2705049	Zea mays	5290052	
6710878	Panicum miliaceum var. sanguineum Alef.	2705090	Panicum miliaceum L.	35	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Panicum	2705064	Panicum miliaceum	2705090	
7335067	Ribes moupinense Franch.	7335067	Ribes moupinense Franch.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Grossulariaceae	2403	Ribes	2986095	Ribes moupinense	7335067	NE
7885624	Cucumis myriocarpus Naudin	7885624	Cucumis myriocarpus Naudin	36	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Cucurbitaceae	6634	Cucumis	2874568	Cucumis myriocarpus	7885624	NE
8329194	Lathyrus transsilvanicus Fritsch.	5356553	Lathyrus transsylvanicus (Spreng.) Rchb.f.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lathyrus	10356062	Lathyrus transsylvanicus	5356553	NE
10356062	Lathyrus L.	10356062	Lathyrus L.	543	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lathyrus	10356062			NE
10667138	Solanum balbisii Dunal	2932184	Solanum sisymbriifolium Lam.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum sisymbriifolium	2932184	NE
2928551	Ipomoea batatas (L.) Lam.	2928551	Ipomoea batatas (L.) Lam.	177	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Convolvulaceae	2389	Ipomoea	2928509	Ipomoea batatas	2928551	DD
3622577	Cucurbita pepo subsp. ovifera (L.) D.S.Decker	8555531	Cucurbita melopepo subsp. melopepo	3	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Cucurbitaceae	6634	Cucurbita	2874506	Cucurbita melopepo	3622950	
3756220	Chenopodium coronopus Moq.	7637507	Chenopodiastrum coronopus (Moq.) S.Fuentes, Uotila & Borsch	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Chenopodiastrum	7578202	Chenopodiastrum coronopus	7637507	NE
3831766	Citrus ×junos Siebold ex Yu.Tanaka	3831766	Citrus ×junos Siebold ex Yu.Tanaka	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Rutaceae	2396	Citrus	3190155	Citrus junos	3831766	NE
5289788	Aegilops bicornis (Forssk.) Jaub. & Spach	5289788	Aegilops bicornis (Forssk.) Jaub. & Spach	31	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Aegilops	2703501	Aegilops bicornis	5289788	NT
5289897	Elymus elongatus (Host) Runemark	4125808	Thinopyrum elongatum (Host) D.R.Dewey	5	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Thinopyrum	2704132	Thinopyrum elongatum	4125808	LC
5374286	Isatis tinctoria subsp. corymbosa (Boiss.) P.H.Davis	5374285	Isatis corymbosa Boiss.	7	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Isatis	3043620	Isatis corymbosa	5374285	
7949448	Elymus semicostatus (Steud.) Melderis	7949448	Elymus semicostatus (Steud.) Melderis	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Elymus	10465436	Elymus semicostatus	7949448	NE
8151172	Pyrus nivalis Jacq.	8151172	Pyrus nivalis Jacq.	17	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rosaceae	5015	Pyrus	2986532	Pyrus nivalis	8151172	DD
2768929	Asparagus umbellatus Link	2768929	Asparagus umbellatus Link	11	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Asparagaceae	7683	Asparagus	9527393	Asparagus umbellatus	2768929	LC
2930216	Solanum betaceum Cav.	2930216	Solanum betaceum Cav.	9	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum betaceum	2930216	DD
2931526	Solanum pyracantha Sm.	8270336	Solanum pyracanthos Lam.	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum pyracanthos	8270336	NE
2975384	Vicia benghalensis L.	2975384	Vicia benghalensis L.	208	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia benghalensis	2975384	NE
2977099	Ononis variegata L.	2977099	Ononis variegata L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Ononis	2977094	Ononis variegata	2977099	NE
3042911	Brassica balearica Pers.	3042911	Brassica balearica Pers.	27	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Brassica	3042506	Brassica balearica	3042911	LC
3112362	Cynara cornigera Lindl.	3112362	Cynara cornigera Lindl.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Cynara	3112344	Cynara cornigera	3112362	NE
3973468	Vicia ervilla Medik.	2974887	Vicia ervilia (L.) Willd.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vicia	2974751	Vicia ervilia	2974887	NE
4928854	Pistacia terebinthus subsp. palaestina (Boiss.) Engl.	3190580	Pistacia terebinthus L.	2	SUBSPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Anacardiaceae	2398	Pistacia	3190459	Pistacia terebinthus	3190580	LC
5376648	Lepidium virginicum L.	5376648	Lepidium virginicum L.	66	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Lepidium	3051713	Lepidium virginicum	5376648	NE
5376834	Lepidium peregrinum Thell. ex Druce	5376834	Lepidium peregrinum Thell. ex Druce	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Lepidium	3051713	Lepidium peregrinum	5376834	NE
7687857	Ficus exasperata Vahl	7687857	Ficus exasperata Vahl	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Moraceae	6640	Ficus	2984588	Ficus exasperata	7687857	LC
3625442	Citrullus lanatus var. capensis (Alef.) Fursa	3625694	Citrullus amarus Schrad.	2	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Cucurbitaceae	6634	Citrullus	8257011	Citrullus amarus	3625694	
4274699	Solanum lycopersicum var. lycopersicum	2930137	Solanum lycopersicum L.	5706	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum lycopersicum	2930137	
5290319	Elymus caninus (L.) L.	5290319	Elymus caninus (L.) L.	146	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Elymus	10465436	Elymus caninus	5290319	NE
5347798	Cytisus candicans (L.) Lam.	5347796	Genista monspessulana (L.) L.A.S.Johnson	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Genista	2940025	Genista monspessulana	5347796	NE
5356495	Lathyrus vinealis Boiss. & Noë	5356495	Lathyrus vinealis Boiss. & Noë	22	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Lathyrus	10356062	Lathyrus vinealis	5356495	LC
5374652	Barbarea ceretana Sennen	5708780	Barbarea vulgaris (L.) W.T.Aiton	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Barbarea	8370997	Barbarea vulgaris	5708780	NE
6710836	Amblyopyrum muticum var. muticum	4138203	Aegilops mutica Boiss.	49	VARIETY	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Aegilops	2703501	Aegilops mutica	4138203	EN
7068663	Erucastrum virgatum subsp. virgatum	7068663	Erucastrum virgatum subsp. virgatum	1	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Brassicaceae	3112	Erucastrum	7508856	Erucastrum virgatum	5375501	
7262910	Acer tataricum subsp. tataricum	7262910	Acer tataricum subsp. tataricum	7	SUBSPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Acer	3189834	Acer tataricum	3189843	
