OTU_ID	taxonomy	kingdom	phylum	class	order	Confidence
225	Root;k__Animalia;p__Mollusca;c__Bivalvia;o__Gastrochaenida	Animalia	Mollusca	Bivalvia	Gastrochaenida	1
226	Root;k__Animalia;p__Tardigrada;c__Heterotardigrada;o__Echiniscoidea	Animalia	Tardigrada	Heterotardigrada	Echiniscoidea	1
227	Root;k__Animalia;p__Echinodermata;c__Echinoidea;o__Echinolampadacea	Animalia	Echinodermata	Echinoidea	Echinolampadacea	1
228	Root;k__Animalia;p__Mollusca;c__;o__	Animalia	Mollusca			1
229	Root;k__Animalia;p__Chordata;c__;o__Amiiformes	Animalia	Chordata		Amiiformes	1
230	Root;k__Animalia;p__Mollusca;c__Bivalvia;o__Unionida	Animalia	Mollusca	Bivalvia	Unionida	1
231	Root;k__Animalia;p__Arthropoda;c__Insecta;o__Raphidioptera	Animalia	Arthropoda	Insecta	Raphidioptera	1
232	Root;k__Animalia;p__Annelida;c__Polychaeta;o__Sabellida	Animalia	Annelida	Polychaeta	Sabellida	1
233	Root;k__Animalia;p__Arthropoda;c__Insecta;o__Mecoptera	Animalia	Arthropoda	Insecta	Mecoptera	1
234	Root;k__Animalia;p__Chordata;c__;o__Scorpaeniformes	Animalia	Chordata		Scorpaeniformes	1
235	Root;k__Animalia;p__Nematoda;c__Chromadorea;o__Chromadorida	Animalia	Nematoda	Chromadorea	Chromadorida	1
236	Root;k__Animalia;p__Mollusca;c__Monoplacophora;o__Tryblidiida	Animalia	Mollusca	Monoplacophora	Tryblidiida	1
237	Root;k__Animalia;p__Cnidaria;c__Anthozoa;o__Actiniaria	Animalia	Cnidaria	Anthozoa	Actiniaria	1
238	Root;k__Animalia;p__Chordata;c__Aves;o__Piciformes	Animalia	Chordata	Aves	Piciformes	1
239	Root;k__Animalia;p__Echinodermata;c__Holothuroidea;o__Apodida	Animalia	Echinodermata	Holothuroidea	Apodida	1
240	Root;k__Animalia;p__Nemertea;c__;o__	Animalia	Nemertea			1
241	Root;k__Animalia;p__Arthropoda;c__Malacostraca;o__Mysida	Animalia	Arthropoda	Malacostraca	Mysida	1
242	Root;k__Animalia;p__Echinodermata;c__Asteroidea;o__Forcipulatida	Animalia	Echinodermata	Asteroidea	Forcipulatida	1
243	Root;k__Animalia;p__Porifera;c__Demospongiae;o__Dictyoceratida	Animalia	Porifera	Demospongiae	Dictyoceratida	1
244	Root;k__Animalia;p__Chordata;c__;o__Aulopiformes	Animalia	Chordata		Aulopiformes	1
245	Root;k__Animalia;p__Chordata;c__Elasmobranchii;o__Rajiformes	Animalia	Chordata	Elasmobranchii	Rajiformes	1
246	Root;k__Animalia;p__Arthropoda;c__Ostracoda;o__Myodocopida	Animalia	Arthropoda	Ostracoda	Myodocopida	1
247	Root;k__Animalia;p__Chaetognatha;c__Sagittoidea;o__Aphragmophora	Animalia	Chaetognatha	Sagittoidea	Aphragmophora	1
248	Root;k__Animalia;p__Nematoda;c__;o__Trichinellida	Animalia	Nematoda		Trichinellida	1
249	Root;k__Animalia;p__Arthropoda;c__Insecta;o__Megasecoptera	Animalia	Arthropoda	Insecta	Megasecoptera	1
250	Root;k__Animalia;p__Echinodermata;c__Echinoidea;o__Clypeasteroida	Animalia	Echinodermata	Echinoidea	Clypeasteroida	1
251	Root;k__Animalia;p__Platyhelminthes;c__Trematoda;o__Aspidogastrida	Animalia	Platyhelminthes	Trematoda	Aspidogastrida	1
252	Root;k__Animalia;p__Echinodermata;c__Asteroidea;o__Valvatida	Animalia	Echinodermata	Asteroidea	Valvatida	1
253	Root;k__Animalia;p__Platyhelminthes;c__Monogenea;o__Mazocraeidea	Animalia	Platyhelminthes	Monogenea	Mazocraeidea	1
254	Root;k__Animalia;p__Arthropoda;c__Diplopoda;o__Spirobolida	Animalia	Arthropoda	Diplopoda	Spirobolida	1
255	Root;k__Animalia;p__Nematoda;c__;o__Mermithida	Animalia	Nematoda		Mermithida	1
256	Root;k__Animalia;p__Cnidaria;c__Hydrozoa;o__Trachymedusae	Animalia	Cnidaria	Hydrozoa	Trachymedusae	1
257	Root;k__Animalia;p__Echinodermata;c__Asteroidea;o__	Animalia	Echinodermata	Asteroidea		1
258	Root;k__Animalia;p__Chordata;c__;o__Lophiiformes	Animalia	Chordata		Lophiiformes	1
259	Root;k__Animalia;p__Nematoda;c__Chromadorea;o__Desmoscolecida	Animalia	Nematoda	Chromadorea	Desmoscolecida	1
260	Root;k__Animalia;p__Arthropoda;c__Insecta;o__Meganisoptera	Animalia	Arthropoda	Insecta	Meganisoptera	1
261	Root;k__Animalia;p__Arthropoda;c__;o__	Animalia	Arthropoda			1
262	Root;k__Animalia;p__Bryozoa;c__Stenolaemata;o__Cyclostomatida	Animalia	Bryozoa	Stenolaemata	Cyclostomatida	1
263	Root;k__Animalia;p__Chordata;c__;o__Stomiiformes	Animalia	Chordata		Stomiiformes	1
264	Root;k__Animalia;p__Porifera;c__Demospongiae;o__Biemnida	Animalia	Porifera	Demospongiae	Biemnida	1
265	Root;k__Animalia;p__Echinodermata;c__Echinoidea;o__Diadematoida	Animalia	Echinodermata	Echinoidea	Diadematoida	1
266	Root;k__Animalia;p__Cnidaria;c__Scyphozoa;o__Rhizostomeae	Animalia	Cnidaria	Scyphozoa	Rhizostomeae	1
267	Root;k__Animalia;p__Porifera;c__Hexactinellida;o__Sceptrulophora	Animalia	Porifera	Hexactinellida	Sceptrulophora	1
268	Root;k__Animalia;p__Mollusca;c__Gastropoda;o__Pteropoda	Animalia	Mollusca	Gastropoda	Pteropoda	1
269	Root;k__Animalia;p__Chordata;c__;o__Beryciformes	Animalia	Chordata		Beryciformes	1
270	Root;k__Animalia;p__Chordata;c__Elasmobranchii;o__Rhinopristiformes	Animalia	Chordata	Elasmobranchii	Rhinopristiformes	1
271	Root;k__Animalia;p__Porifera;c__Demospongiae;o__Trachycladida	Animalia	Porifera	Demospongiae	Trachycladida	1
272	Root;k__Animalia;p__Arthropoda;c__Chilopoda;o__Geophilomorpha	Animalia	Arthropoda	Chilopoda	Geophilomorpha	1
273	Root;k__Animalia;p__Chordata;c__Ascidiacea;o__Aplousobranchia	Animalia	Chordata	Ascidiacea	Aplousobranchia	1
274	Root;k__Animalia;p__Chordata;c__Thaliacea;o__Salpida	Animalia	Chordata	Thaliacea	Salpida	1
275	Root;k__Animalia;p__Porifera;c__Demospongiae;o__Chondrillida	Animalia	Porifera	Demospongiae	Chondrillida	1
276	Root;k__Animalia;p__Echinodermata;c__Holothuroidea;o__Holothuriida	Animalia	Echinodermata	Holothuroidea	Holothuriida	1
277	Root;k__Animalia;p__Arthropoda;c__Insecta;o__Palaeodictyoptera	Animalia	Arthropoda	Insecta	Palaeodictyoptera	1
278	Root;k__Animalia;p__Porifera;c__Hexactinellida;o__	Animalia	Porifera	Hexactinellida		1
279	Root;k__Animalia;p__Platyhelminthes;c__Trematoda;o__Diplostomida	Animalia	Platyhelminthes	Trematoda	Diplostomida	1
280	Root;k__Animalia;p__Echinodermata;c__Echinoidea;o__Arbacioida	Animalia	Echinodermata	Echinoidea	Arbacioida	1
281	Root;k__Animalia;p__Arthropoda;c__Insecta;o__Diaphanopterodea	Animalia	Arthropoda	Insecta	Diaphanopterodea	1
282	Root;k__Animalia;p__Mollusca;c__Bivalvia;o__Adapedonta	Animalia	Mollusca	Bivalvia	Adapedonta	1
283	Root;k__Animalia;p__Echinodermata;c__Holothuroidea;o__Elasipodida	Animalia	Echinodermata	Holothuroidea	Elasipodida	1
284	Root;k__Animalia;p__Annelida;c__Polychaeta;o__Eunicida	Animalia	Annelida	Polychaeta	Eunicida	1
285	Root;k__Animalia;p__Chordata;c__Aves;o__Galliformes	Animalia	Chordata	Aves	Galliformes	1
286	Root;k__Animalia;p__Brachiopoda;c__Lingulata;o__	Animalia	Brachiopoda	Lingulata		1
287	Root;k__Animalia;p__Mollusca;c__Cephalopoda;o__Belemnitida	Animalia	Mollusca	Cephalopoda	Belemnitida	1
288	Root;k__Animalia;p__Chordata;c__Ascidiacea;o__Phlebobranchia	Animalia	Chordata	Ascidiacea	Phlebobranchia	1
289	Root;k__Animalia;p__Arthropoda;c__Diplura;o__Diplura	Animalia	Arthropoda	Diplura	Diplura	1
290	Root;k__Animalia;p__Chordata;c__;o__Saccopharyngiformes	Animalia	Chordata		Saccopharyngiformes	1
291	Root;k__Animalia;p__Annelida;c__Polychaeta;o__Amphinomida	Animalia	Annelida	Polychaeta	Amphinomida	1
292	Root;k__Animalia;p__Arthropoda;c__Insecta;o__Caloneurodea	Animalia	Arthropoda	Insecta	Caloneurodea	1
293	Root;k__Animalia;p__Arthropoda;c__Trilobita;o__Corynexochida	Animalia	Arthropoda	Trilobita	Corynexochida	1
294	Root;k__Animalia;p__Nematoda;c__Chromadorea;o__Monhysterida	Animalia	Nematoda	Chromadorea	Monhysterida	1
295	Root;k__Animalia;p__Platyhelminthes;c__Cestoda;o__Phyllobothriidea	Animalia	Platyhelminthes	Cestoda	Phyllobothriidea	1
296	Root;k__Animalia;p__Mollusca;c__Gastropoda;o__Cephalaspidea	Animalia	Mollusca	Gastropoda	Cephalaspidea	1
297	Root;k__Animalia;p__Arthropoda;c__Trilobita;o__Agnostida	Animalia	Arthropoda	Trilobita	Agnostida	1
298	Root;k__Animalia;p__Arthropoda;c__Arachnida;o__Amblypygi	Animalia	Arthropoda	Arachnida	Amblypygi	1
299	Root;k__Animalia;p__Porifera;c__Demospongiae;o__Clionaida	Animalia	Porifera	Demospongiae	Clionaida	1
300	Root;k__Animalia;p__Cnidaria;c__Myxozoa;o__Bivalvulida	Animalia	Cnidaria	Myxozoa	Bivalvulida	1
301	Root;k__Animalia;p__Arthropoda;c__Trilobita;o__Proetida	Animalia	Arthropoda	Trilobita	Proetida	1
302	Root;k__Animalia;p__Annelida;c__Clitellata;o__Arhynchobdellida	Animalia	Annelida	Clitellata	Arhynchobdellida	1
303	Root;k__Animalia;p__Chordata;c__;o__Gobiesociformes	Animalia	Chordata		Gobiesociformes	1
304	Root;k__Animalia;p__Arthropoda;c__Arachnida;o__Solifugae	Animalia	Arthropoda	Arachnida	Solifugae	1
305	Root;k__Animalia;p__Mollusca;c__Polyplacophora;o__Chitonida	Animalia	Mollusca	Polyplacophora	Chitonida	1
306	Root;k__Animalia;p__Chordata;c__Dipneusti;o__Ceratodontiformes	Animalia	Chordata	Dipneusti	Ceratodontiformes	1
307	Root;k__Animalia;p__Platyhelminthes;c__Cestoda;o__Amphilinidea	Animalia	Platyhelminthes	Cestoda	Amphilinidea	1
308	Root;k__Animalia;p__Porifera;c__Demospongiae;o__Suberitida	Animalia	Porifera	Demospongiae	Suberitida	1
309	Root;k__Animalia;p__Chordata;c__Mammalia;o__Proboscidea	Animalia	Chordata	Mammalia	Proboscidea	1
310	Root;k__Animalia;p__Arthropoda;c__Chilopoda;o__Scutigeromorpha	Animalia	Arthropoda	Chilopoda	Scutigeromorpha	1
311	Root;k__Animalia;p__Mollusca;c__Cephalopoda;o__Phylloceratida	Animalia	Mollusca	Cephalopoda	Phylloceratida	1
312	Root;k__Animalia;p__Echinodermata;c__Echinoidea;o__Bothriocidaroida	Animalia	Echinodermata	Echinoidea	Bothriocidaroida	1
313	Root;k__Animalia;p__Platyhelminthes;c__Cestoda;o__Bothriocephalidea	Animalia	Platyhelminthes	Cestoda	Bothriocephalidea	1
314	Root;k__Animalia;p__Echinodermata;c__Crinoidea;o__Hyocrinida	Animalia	Echinodermata	Crinoidea	Hyocrinida	1
315	Root;k__Animalia;p__Chordata;c__;o__Syngnathiformes	Animalia	Chordata		Syngnathiformes	1
316	Root;k__Animalia;p__Annelida;c__Clitellata;o__Lumbriculida	Animalia	Annelida	Clitellata	Lumbriculida	1
317	Root;k__Animalia;p__Platyhelminthes;c__;o__Tricladida	Animalia	Platyhelminthes		Tricladida	1
318	Root;k__Animalia;p__Cnidaria;c__Scyphozoa;o__Coronatae	Animalia	Cnidaria	Scyphozoa	Coronatae	1
319	Root;k__Animalia;p__Chordata;c__;o__Pleuronectiformes	Animalia	Chordata		Pleuronectiformes	1
320	Root;k__Animalia;p__Chordata;c__;o__Atheriniformes	Animalia	Chordata		Atheriniformes	1
321	Root;k__Animalia;p__Arthropoda;c__Insecta;o__Strepsiptera	Animalia	Arthropoda	Insecta	Strepsiptera	1
322	Root;k__Animalia;p__Mollusca;c__Gastropoda;o__Ellobiida	Animalia	Mollusca	Gastropoda	Ellobiida	1
323	Root;k__Animalia;p__Echinodermata;c__Echinoidea;o__Echinoneoida	Animalia	Echinodermata	Echinoidea	Echinoneoida	1
324	Root;k__Animalia;p__Ctenophora;c__Tentaculata;o__Platyctenida	Animalia	Ctenophora	Tentaculata	Platyctenida	1
325	Root;k__Animalia;p__Arthropoda;c__Remipedia;o__Nectiopoda	Animalia	Arthropoda	Remipedia	Nectiopoda	1
326	Root;k__Animalia;p__Arthropoda;c__Diplopoda;o__Spirostreptida	Animalia	Arthropoda	Diplopoda	Spirostreptida	1
327	Root;k__Animalia;p__Chordata;c__Mammalia;o__Lagomorpha	Animalia	Chordata	Mammalia	Lagomorpha	1
328	Root;k__Animalia;p__Arthropoda;c__Maxillopoda;o__Kentrogonida	Animalia	Arthropoda	Maxillopoda	Kentrogonida	1
329	Root;k__Animalia;p__Chordata;c__;o__Anguilliformes	Animalia	Chordata		Anguilliformes	1
330	Root;k__Animalia;p__Onychophora;c__;o__	Animalia	Onychophora			1
331	Root;k__Animalia;p__Nematoda;c__;o__Mononchida	Animalia	Nematoda		Mononchida	1
332	Root;k__Animalia;p__Kinorhyncha;c__Cyclorhagida;o__Kentrorhagata	Animalia	Kinorhyncha	Cyclorhagida	Kentrorhagata	1
333	Root;k__Animalia;p__Chordata;c__;o__Lampriformes	Animalia	Chordata		Lampriformes	1
334	Root;k__Animalia;p__Echinodermata;c__Asteroidea;o__Spinulosida	Animalia	Echinodermata	Asteroidea	Spinulosida	1
335	Root;k__Animalia;p__Arthropoda;c__Maxillopoda;o__Cephalobaenida	Animalia	Arthropoda	Maxillopoda	Cephalobaenida	1
336	Root;k__Animalia;p__Mollusca;c__Cephalopoda;o__Orthocerida	Animalia	Mollusca	Cephalopoda	Orthocerida	1
337	Root;k__Animalia;p__Echinodermata;c__Asteroidea;o__Velatida	Animalia	Echinodermata	Asteroidea	Velatida	1
338	Root;k__Animalia;p__Arthropoda;c__Trilobita;o__Redlichiida	Animalia	Arthropoda	Trilobita	Redlichiida	1
339	Root;k__Animalia;p__Chordata;c__Holocephali;o__Chimaeriformes	Animalia	Chordata	Holocephali	Chimaeriformes	1
340	Root;k__Animalia;p__Chordata;c__Crocodylia;o__	Animalia	Chordata	Crocodylia		1
341	Root;k__Animalia;p__Arthropoda;c__Malacostraca;o__Anaspidacea	Animalia	Arthropoda	Malacostraca	Anaspidacea	1
342	Root;k__Animalia;p__Chordata;c__Mammalia;o__Didelphimorphia	Animalia	Chordata	Mammalia	Didelphimorphia	1
343	Root;k__Animalia;p__Arthropoda;c__Merostomata;o__Xiphosurida	Animalia	Arthropoda	Merostomata	Xiphosurida	1
344	Root;k__Animalia;p__Acanthocephala;c__Archiacanthocephala;o__Oligacanthorhynchida	Animalia	Acanthocephala	Archiacanthocephala	Oligacanthorhynchida	1
345	Root;k__Animalia;p__Platyhelminthes;c__Monogenea;o__Capsalidea	Animalia	Platyhelminthes	Monogenea	Capsalidea	1
346	Root;k__Animalia;p__Chordata;c__Aves;o__Accipitriformes	Animalia	Chordata	Aves	Accipitriformes	1
347	Root;k__Animalia;p__Brachiopoda;c__Lingulata;o__Lingulida	Animalia	Brachiopoda	Lingulata	Lingulida	1
348	Root;k__Animalia;p__Mollusca;c__Cephalopoda;o__Spirulida	Animalia	Mollusca	Cephalopoda	Spirulida	1
349	Root;k__Animalia;p__Arthropoda;c__Collembola;o__Neelipleona	Animalia	Arthropoda	Collembola	Neelipleona	1
350	Root;k__Animalia;p__Porifera;c__Demospongiae;o__Poecilosclerida	Animalia	Porifera	Demospongiae	Poecilosclerida	1
351	Root;k__Animalia;p__Mollusca;c__Polyplacophora;o__Septemchitonida	Animalia	Mollusca	Polyplacophora	Septemchitonida	1
352	Root;k__Animalia;p__Cnidaria;c__Anthozoa;o__Antipatharia	Animalia	Cnidaria	Anthozoa	Antipatharia	1
353	Root;k__Animalia;p__Arthropoda;c__Maxillopoda;o__Arguloida	Animalia	Arthropoda	Maxillopoda	Arguloida	1
354	Root;k__Animalia;p__Cnidaria;c__Staurozoa;o__Stauromedusae	Animalia	Cnidaria	Staurozoa	Stauromedusae	1
355	Root;k__Animalia;p__Chordata;c__Mammalia;o__Macroscelidea	Animalia	Chordata	Mammalia	Macroscelidea	1
356	Root;k__Animalia;p__Arthropoda;c__Pauropoda;o__Tetramerocerata	Animalia	Arthropoda	Pauropoda	Tetramerocerata	1
357	Root;k__Animalia;p__Chordata;c__Elasmobranchii;o__Pristiophoriformes	Animalia	Chordata	Elasmobranchii	Pristiophoriformes	1
358	Root;k__Animalia;p__Chordata;c__Mammalia;o__Paucituberculata	Animalia	Chordata	Mammalia	Paucituberculata	1
359	Root;k__Animalia;p__Mollusca;c__Polyplacophora;o__Lepidopleurida	Animalia	Mollusca	Polyplacophora	Lepidopleurida	1
360	Root;k__Animalia;p__Annelida;c__Clitellata;o__Enchytraeida	Animalia	Annelida	Clitellata	Enchytraeida	1
361	Root;k__Animalia;p__Chordata;c__Mammalia;o__Dermoptera	Animalia	Chordata	Mammalia	Dermoptera	1
362	Root;k__Animalia;p__Chordata;c__Amphibia;o__Gymnophiona	Animalia	Chordata	Amphibia	Gymnophiona	1
363	Root;k__Animalia;p__Platyhelminthes;c__Monogenea;o__Diclybothriidea	Animalia	Platyhelminthes	Monogenea	Diclybothriidea	1
364	Root;k__Animalia;p__Hemichordata;c__Enteropneusta;o__	Animalia	Hemichordata	Enteropneusta		1
365	Root;k__Animalia;p__Chordata;c__Petromyzonti;o__Petromyzontiformes	Animalia	Chordata	Petromyzonti	Petromyzontiformes	1
366	Root;k__Animalia;p__Arthropoda;c__Insecta;o__Archaeognatha	Animalia	Arthropoda	Insecta	Archaeognatha	1
367	Root;k__Animalia;p__Chordata;c__Aves;o__Nyctibiiformes	Animalia	Chordata	Aves	Nyctibiiformes	1
368	Root;k__Animalia;p__Arthropoda;c__Trilobita;o__Lichida	Animalia	Arthropoda	Trilobita	Lichida	1
369	Root;k__Animalia;p__Arthropoda;c__Maxillopoda;o__Porocephalida	Animalia	Arthropoda	Maxillopoda	Porocephalida	1
370	Root;k__Animalia;p__Platyhelminthes;c__Cestoda;o__Tetrabothriidea	Animalia	Platyhelminthes	Cestoda	Tetrabothriidea	1
371	Root;k__Animalia;p__Chordata;c__;o__Myctophiformes	Animalia	Chordata		Myctophiformes	1
372	Root;k__Animalia;p__Chordata;c__Mammalia;o__Erinaceomorpha	Animalia	Chordata	Mammalia	Erinaceomorpha	1
373	Root;k__Animalia;p__Chordata;c__Mammalia;o__Notoryctemorphia	Animalia	Chordata	Mammalia	Notoryctemorphia	1
374	Root;k__Animalia;p__Chordata;c__Mammalia;o__Cingulata	Animalia	Chordata	Mammalia	Cingulata	1
375	Root;k__Animalia;p__Platyhelminthes;c__Cestoda;o__Onchoproteocephalidea	Animalia	Platyhelminthes	Cestoda	Onchoproteocephalidea	1
376	Root;k__Animalia;p__Mollusca;c__Gastropoda;o__Systellommatophora	Animalia	Mollusca	Gastropoda	Systellommatophora	1
377	Root;k__Animalia;p__Chordata;c__;o__Cetomimiformes	Animalia	Chordata		Cetomimiformes	1
378	Root;k__Animalia;p__Cnidaria;c__Hydrozoa;o__Narcomedusae	Animalia	Cnidaria	Hydrozoa	Narcomedusae	1
379	Root;k__Animalia;p__Arthropoda;c__Diplopoda;o__Polyxenida	Animalia	Arthropoda	Diplopoda	Polyxenida	1
380	Root;k__Animalia;p__Platyhelminthes;c__Cestoda;o__Spathebothriidea	Animalia	Platyhelminthes	Cestoda	Spathebothriidea	1
381	Root;k__Animalia;p__Arthropoda;c__Ostracoda;o__Halocyprida	Animalia	Arthropoda	Ostracoda	Halocyprida	1
382	Root;k__Animalia;p__Mollusca;c__Scaphopoda;o__Gadilida	Animalia	Mollusca	Scaphopoda	Gadilida	1
383	Root;k__Animalia;p__Mollusca;c__Monoplacophora;o__Cyrtonellida	Animalia	Mollusca	Monoplacophora	Cyrtonellida	1
384	Root;k__Animalia;p__Arthropoda;c__Malacostraca;o__Thermosbaenacea	Animalia	Arthropoda	Malacostraca	Thermosbaenacea	1
385	Root;k__Animalia;p__Mollusca;c__Rostroconchia;o__Conocardiida	Animalia	Mollusca	Rostroconchia	Conocardiida	1
386	Root;k__Animalia;p__Nemertea;c__Pilidiophora;o__Heteronemertea	Animalia	Nemertea	Pilidiophora	Heteronemertea	1
387	Root;k__Animalia;p__Arthropoda;c__Arachnida;o__Holothyrida	Animalia	Arthropoda	Arachnida	Holothyrida	1
388	Root;k__Animalia;p__Arthropoda;c__Insecta;o__Zygentoma	Animalia	Arthropoda	Insecta	Zygentoma	1
389	Root;k__Animalia;p__Chordata;c__;o__Osmeriformes	Animalia	Chordata		Osmeriformes	1
390	Root;k__Animalia;p__Nematoda;c__Chromadorea;o__Plectida	Animalia	Nematoda	Chromadorea	Plectida	1
391	Root;k__Animalia;p__Tardigrada;c__Eutardigrada;o__Parachela	Animalia	Tardigrada	Eutardigrada	Parachela	1
392	Root;k__Animalia;p__Arthropoda;c__Trilobita;o__	Animalia	Arthropoda	Trilobita		1
393	Root;k__Animalia;p__Chordata;c__;o__Mugiliformes	Animalia	Chordata		Mugiliformes	1
394	Root;k__Animalia;p__Mollusca;c__Gastropoda;o__Cocculinida	Animalia	Mollusca	Gastropoda	Cocculinida	1
395	Root;k__Animalia;p__Arthropoda;c__Insecta;o__Embioptera	Animalia	Arthropoda	Insecta	Embioptera	1
396	Root;k__Animalia;p__Mollusca;c__Bivalvia;o__Cyrtodontida	Animalia	Mollusca	Bivalvia	Cyrtodontida	1
397	Root;k__Animalia;p__Platyhelminthes;c__Cestoda;o__	Animalia	Platyhelminthes	Cestoda		1
398	Root;k__Animalia;p__Bryozoa;c__Stenolaemata;o__Trepostomatida	Animalia	Bryozoa	Stenolaemata	Trepostomatida	1
399	Root;k__Animalia;p__Gnathostomulida;c__;o__Bursovaginoidea	Animalia	Gnathostomulida		Bursovaginoidea	1
400	Root;k__Animalia;p__Chordata;c__;o__Elopiformes	Animalia	Chordata		Elopiformes	1
401	Root;k__Animalia;p__Echinodermata;c__Crinoidea;o__Millericrinida	Animalia	Echinodermata	Crinoidea	Millericrinida	1
402	Root;k__Animalia;p__Echinodermata;c__Crinoidea;o__Isocrinida	Animalia	Echinodermata	Crinoidea	Isocrinida	1
403	Root;k__Animalia;p__Chordata;c__Ascidiacea;o__Stolidobranchia	Animalia	Chordata	Ascidiacea	Stolidobranchia	1
404	Root;k__Animalia;p__Mollusca;c__Bivalvia;o__Nuculanida	Animalia	Mollusca	Bivalvia	Nuculanida	1
405	Root;k__Animalia;p__Bryozoa;c__Gymnolaemata;o__Ctenostomatida	Animalia	Bryozoa	Gymnolaemata	Ctenostomatida	1
406	Root;k__Animalia;p__Mollusca;c__Bivalvia;o__Sphaeriida	Animalia	Mollusca	Bivalvia	Sphaeriida	1
407	Root;k__Animalia;p__Arthropoda;c__Diplopoda;o__	Animalia	Arthropoda	Diplopoda		1
408	Root;k__Animalia;p__Arthropoda;c__Copepoda;o__Monstrilloida	Animalia	Arthropoda	Copepoda	Monstrilloida	1
409	Root;k__Animalia;p__Echinodermata;c__Echinoidea;o__Echinothurioida	Animalia	Echinodermata	Echinoidea	Echinothurioida	1
410	Root;k__Animalia;p__Chordata;c__Aves;o__Falconiformes	Animalia	Chordata	Aves	Falconiformes	1
411	Root;k__Animalia;p__Porifera;c__Demospongiae;o__Scopalinida	Animalia	Porifera	Demospongiae	Scopalinida	1
412	Root;k__Animalia;p__Cnidaria;c__Hydrozoa;o__Siphonophorae	Animalia	Cnidaria	Hydrozoa	Siphonophorae	1
413	Root;k__Animalia;p__Mollusca;c__Cephalopoda;o__Clymeniida	Animalia	Mollusca	Cephalopoda	Clymeniida	1
414	Root;k__Animalia;p__Arthropoda;c__Merostomata;o__	Animalia	Arthropoda	Merostomata		1
415	Root;k__Animalia;p__Chordata;c__;o__Synbranchiformes	Animalia	Chordata		Synbranchiformes	1
416	Root;k__Animalia;p__Arthropoda;c__Trilobita;o__Odontopleurida	Animalia	Arthropoda	Trilobita	Odontopleurida	1
417	Root;k__Animalia;p__Cnidaria;c__Anthozoa;o__Heliolitina	Animalia	Cnidaria	Anthozoa	Heliolitina	1
418	Root;k__Animalia;p__Cnidaria;c__Hydrozoa;o__Limnomedusae	Animalia	Cnidaria	Hydrozoa	Limnomedusae	1
419	Root;k__Animalia;p__Chordata;c__;o__Albuliformes	Animalia	Chordata		Albuliformes	1
420	Root;k__Animalia;p__Arthropoda;c__Diplopoda;o__Glomerida	Animalia	Arthropoda	Diplopoda	Glomerida	1
421	Root;k__Animalia;p__Platyhelminthes;c__Cestoda;o__Diphyllidea	Animalia	Platyhelminthes	Cestoda	Diphyllidea	1
422	Root;k__Animalia;p__Platyhelminthes;c__Monogenea;o__Gyrodactylidea	Animalia	Platyhelminthes	Monogenea	Gyrodactylidea	1
423	Root;k__Animalia;p__Arthropoda;c__Tantulocarida;o__	Animalia	Arthropoda	Tantulocarida		1
424	Root;k__Animalia;p__Mollusca;c__Polyplacophora;o__	Animalia	Mollusca	Polyplacophora		1
425	Root;k__Animalia;p__Micrognathozoa;c__Micrognathozoa;o__Limnognathida	Animalia	Micrognathozoa	Micrognathozoa	Limnognathida	1
426	Root;k__Animalia;p__Arthropoda;c__Copepoda;o__Mormonilloida	Animalia	Arthropoda	Copepoda	Mormonilloida	1
427	Root;k__Animalia;p__Bryozoa;c__Phylactolaemata;o__Plumatellida	Animalia	Bryozoa	Phylactolaemata	Plumatellida	1
428	Root;k__Animalia;p__Porifera;c__Calcarea;o__Leucosolenida	Animalia	Porifera	Calcarea	Leucosolenida	1
429	Root;k__Animalia;p__Echinodermata;c__Ophiuroidea;o__	Animalia	Echinodermata	Ophiuroidea		1
430	Root;k__Animalia;p__Chordata;c__;o__Batrachoidiformes	Animalia	Chordata		Batrachoidiformes	1
431	Root;k__Animalia;p__Chordata;c__;o__Lepisosteiformes	Animalia	Chordata		Lepisosteiformes	1
432	Root;k__Animalia;p__Arthropoda;c__Arachnida;o__Schizomida	Animalia	Arthropoda	Arachnida	Schizomida	1
433	Root;k__Animalia;p__Echinodermata;c__Holothuroidea;o__Arthrochirotida	Animalia	Echinodermata	Holothuroidea	Arthrochirotida	1
434	Root;k__Animalia;p__Rotifera;c__Eurotatoria;o__Bdelloidea	Animalia	Rotifera	Eurotatoria	Bdelloidea	1
435	Root;k__Animalia;p__Arthropoda;c__Symphyla;o__	Animalia	Arthropoda	Symphyla		1
